date,temperature_2m_mean,precipitation_sum,rain_sum
2017-02-16 21:00:00+00:00,6.9756675,0.0,0.0
2017-02-17 21:00:00+00:00,8.575667,0.0,0.0
2017-02-18 21:00:00+00:00,8.036083,7.6,7.6
2017-02-19 21:00:00+00:00,7.1319165,0.0,0.0
2017-02-20 21:00:00+00:00,8.190249,0.0,0.0
2017-02-21 21:00:00+00:00,10.1715,0.0,0.0
2017-02-22 21:00:00+00:00,13.096498,0.0,0.0
2017-02-23 21:00:00+00:00,12.684001,0.0,0.0
2017-02-24 21:00:00+00:00,12.394418,2.6,2.6
2017-02-25 21:00:00+00:00,9.884002,0.70000005,0.70000005
2017-02-26 21:00:00+00:00,12.125668,0.3,0.3
2017-02-27 21:00:00+00:00,13.234,0.0,0.0
2017-02-28 21:00:00+00:00,12.642334,0.7,0.7
2017-03-01 21:00:00+00:00,11.152749,0.0,0.0
2017-03-02 21:00:00+00:00,13.47775,0.0,0.0
2017-03-03 21:00:00+00:00,12.992333,0.0,0.0
2017-03-04 21:00:00+00:00,11.634,0.0,0.0
2017-03-05 21:00:00+00:00,12.4277525,0.6,0.6
2017-03-06 21:00:00+00:00,12.381917,0.3,0.3
2017-03-07 21:00:00+00:00,9.850665,65.3,65.3
2017-03-08 21:00:00+00:00,10.642331,10.4,10.4
2017-03-09 21:00:00+00:00,9.544416,25.2,25.2
2017-03-10 21:00:00+00:00,8.638167,8.5,8.5
2017-03-11 21:00:00+00:00,9.298582,5.0,5.0
2017-03-12 21:00:00+00:00,8.348582,3.1,3.1
2017-03-13 21:00:00+00:00,9.713166,0.0,0.0
2017-03-14 21:00:00+00:00,9.97775,0.0,0.0
2017-03-15 21:00:00+00:00,10.015249,0.1,0.1
2017-03-16 21:00:00+00:00,10.654833,0.0,0.0
2017-03-17 21:00:00+00:00,11.442332,0.0,0.0
2017-03-18 21:00:00+00:00,15.184001,0.0,0.0
2017-03-19 21:00:00+00:00,17.400667,0.0,0.0
2017-03-20 21:00:00+00:00,16.948584,0.0,0.0
2017-03-21 21:00:00+00:00,16.040253,0.0,0.0
2017-03-22 21:00:00+00:00,14.638168,0.0,0.0
2017-03-23 21:00:00+00:00,17.011084,0.0,0.0
2017-03-24 21:00:00+00:00,17.981916,0.0,0.0
2017-03-25 21:00:00+00:00,16.919416,1.6,1.6
2017-03-26 21:00:00+00:00,9.709001,0.0,0.0
2017-03-27 21:00:00+00:00,10.834,0.0,0.0
2017-03-28 21:00:00+00:00,14.052749,0.0,0.0
2017-03-29 21:00:00+00:00,16.050665,0.0,0.0
2017-03-30 21:00:00+00:00,15.052751,1.4000001,1.4000001
2017-03-31 21:00:00+00:00,14.234,0.0,0.0
2017-04-01 21:00:00+00:00,14.215249,0.0,0.0
2017-04-02 21:00:00+00:00,12.64025,2.3,2.3
2017-04-03 21:00:00+00:00,12.254834,3.3999999,3.3999999
2017-04-04 21:00:00+00:00,13.027748,1.2,1.2
2017-04-05 21:00:00+00:00,13.936085,0.90000004,0.90000004
2017-04-06 21:00:00+00:00,11.856917,0.1,0.1
2017-04-07 21:00:00+00:00,12.123585,0.0,0.0
2017-04-08 21:00:00+00:00,15.075665,0.0,0.0
2017-04-09 21:00:00+00:00,15.469417,0.2,0.2
2017-04-10 21:00:00+00:00,15.171501,0.0,0.0
2017-04-11 21:00:00+00:00,16.213167,0.3,0.3
2017-04-12 21:00:00+00:00,17.125668,0.0,0.0
2017-04-13 21:00:00+00:00,18.258999,0.0,0.0
2017-04-14 21:00:00+00:00,17.831919,0.7,0.7
2017-04-15 21:00:00+00:00,17.22775,1.8999999,1.8999999
2017-04-16 21:00:00+00:00,12.836085,4.7999997,4.7999997
2017-04-17 21:00:00+00:00,12.0715,3.1999998,3.1999998
2017-04-18 21:00:00+00:00,13.979833,8.2,8.2
2017-04-19 21:00:00+00:00,12.871501,0.0,0.0
2017-04-20 21:00:00+00:00,9.267334,0.0,0.0
2017-04-21 21:00:00+00:00,8.604834,0.0,0.0
2017-04-22 21:00:00+00:00,13.108998,0.0,0.0
2017-04-23 21:00:00+00:00,13.011085,0.0,0.0
2017-04-24 21:00:00+00:00,12.85275,0.0,0.0
2017-04-25 21:00:00+00:00,14.781915,0.0,0.0
2017-04-26 21:00:00+00:00,17.829834,0.0,0.0
2017-04-27 21:00:00+00:00,19.47567,0.0,0.0
2017-04-28 21:00:00+00:00,20.373583,0.3,0.3
2017-04-29 21:00:00+00:00,17.873583,1.8000001,1.8000001
2017-04-30 21:00:00+00:00,18.909002,0.0,0.0
2017-05-01 21:00:00+00:00,20.381918,0.0,0.0
2017-05-02 21:00:00+00:00,21.154835,0.0,0.0
2017-05-03 21:00:00+00:00,20.675665,0.0,0.0
2017-05-04 21:00:00+00:00,20.811085,0.5,0.5
2017-05-05 21:00:00+00:00,20.22775,0.0,0.0
2017-05-06 21:00:00+00:00,19.911085,0.0,0.0
2017-05-07 21:00:00+00:00,18.742332,0.70000005,0.70000005
2017-05-08 21:00:00+00:00,17.7465,2.3,2.3
2017-05-09 21:00:00+00:00,17.554834,0.5,0.5
2017-05-10 21:00:00+00:00,17.47775,0.1,0.1
2017-05-11 21:00:00+00:00,18.298584,1.2,1.2
2017-05-12 21:00:00+00:00,24.361082,0.0,0.0
2017-05-13 21:00:00+00:00,22.679834,0.0,0.0
2017-05-14 21:00:00+00:00,22.05275,0.0,0.0
2017-05-15 21:00:00+00:00,18.02775,7.1,7.1
2017-05-16 21:00:00+00:00,18.152752,5.7999997,5.7999997
2017-05-17 21:00:00+00:00,18.317335,0.6,0.6
2017-05-18 21:00:00+00:00,18.02775,0.0,0.0
2017-05-19 21:00:00+00:00,19.981918,0.0,0.0
2017-05-20 21:00:00+00:00,18.954834,34.0,34.0
2017-05-21 21:00:00+00:00,19.415253,2.7000003,2.7000003
2017-05-22 21:00:00+00:00,20.629835,1.1,1.1
2017-05-23 21:00:00+00:00,18.294416,7.8,7.8
2017-05-24 21:00:00+00:00,18.461084,2.1,2.1
2017-05-25 21:00:00+00:00,16.138166,21.3,21.3
2017-05-26 21:00:00+00:00,18.048586,10.2,10.2
2017-05-27 21:00:00+00:00,17.111084,6.6,6.6
2017-05-28 21:00:00+00:00,19.000668,0.0,0.0
2017-05-29 21:00:00+00:00,20.41525,0.1,0.1
2017-05-30 21:00:00+00:00,22.350668,0.0,0.0
2017-05-31 21:00:00+00:00,25.248583,0.0,0.0
2017-06-01 21:00:00+00:00,25.586082,0.2,0.2
2017-06-02 21:00:00+00:00,22.754831,10.7,10.7
2017-06-03 21:00:00+00:00,21.369417,0.1,0.1
2017-06-04 21:00:00+00:00,22.27775,0.2,0.2
2017-06-05 21:00:00+00:00,22.867332,0.0,0.0
2017-06-06 21:00:00+00:00,23.490252,0.3,0.3
2017-06-07 21:00:00+00:00,22.309,0.70000005,0.70000005
2017-06-08 21:00:00+00:00,21.271503,0.0,0.0
2017-06-09 21:00:00+00:00,22.825666,0.0,0.0
2017-06-10 21:00:00+00:00,19.342335,14.300001,14.300001
2017-06-11 21:00:00+00:00,21.998589,0.8,0.8
2017-06-12 21:00:00+00:00,24.815248,0.0,0.0
2017-06-13 21:00:00+00:00,27.459,0.0,0.0
2017-06-14 21:00:00+00:00,26.031916,1.3,1.3
2017-06-15 21:00:00+00:00,23.456917,0.3,0.3
2017-06-16 21:00:00+00:00,22.809004,0.5,0.5
2017-06-17 21:00:00+00:00,20.059004,0.3,0.3
2017-06-18 21:00:00+00:00,21.348585,0.3,0.3
2017-06-19 21:00:00+00:00,23.809,0.0,0.0
2017-06-20 21:00:00+00:00,25.4465,0.0,0.0
2017-06-21 21:00:00+00:00,26.661085,0.0,0.0
2017-06-22 21:00:00+00:00,28.423584,0.0,0.0
2017-06-23 21:00:00+00:00,29.377752,0.4,0.4
2017-06-24 21:00:00+00:00,29.352747,0.0,0.0
2017-06-25 21:00:00+00:00,27.846502,3.3000002,3.3000002
2017-06-26 21:00:00+00:00,28.069418,0.0,0.0
2017-06-27 21:00:00+00:00,28.283997,0.0,0.0
2017-06-28 21:00:00+00:00,29.934004,0.0,0.0
2017-06-29 21:00:00+00:00,32.100666,0.0,0.0
2017-06-30 21:00:00+00:00,31.519415,0.0,0.0
2017-07-01 21:00:00+00:00,31.406916,0.0,0.0
2017-07-02 21:00:00+00:00,26.073586,0.0,0.0
2017-07-03 21:00:00+00:00,25.134,0.0,0.0
2017-07-04 21:00:00+00:00,25.356916,0.0,0.0
2017-07-05 21:00:00+00:00,26.611082,0.0,0.0
2017-07-06 21:00:00+00:00,28.734,0.0,0.0
2017-07-07 21:00:00+00:00,27.796503,0.0,0.0
2017-07-08 21:00:00+00:00,29.327751,0.0,0.0
2017-07-09 21:00:00+00:00,28.719416,0.0,0.0
2017-07-10 21:00:00+00:00,29.06317,0.0,0.0
2017-07-11 21:00:00+00:00,30.852747,0.0,0.0
2017-07-12 21:00:00+00:00,30.636084,0.0,0.0
2017-07-13 21:00:00+00:00,28.369421,0.0,0.0
2017-07-14 21:00:00+00:00,24.844416,2.4,2.4
2017-07-15 21:00:00+00:00,19.967335,47.000004,47.000004
2017-07-16 21:00:00+00:00,18.042336,43.5,43.5
2017-07-17 21:00:00+00:00,22.515251,0.2,0.2
2017-07-18 21:00:00+00:00,23.704834,0.0,0.0
2017-07-19 21:00:00+00:00,24.35067,0.0,0.0
2017-07-20 21:00:00+00:00,25.506918,0.0,0.0
2017-07-21 21:00:00+00:00,27.725664,0.0,0.0
2017-07-22 21:00:00+00:00,27.796503,0.0,0.0
2017-07-23 21:00:00+00:00,27.821503,0.0,0.0
2017-07-24 21:00:00+00:00,28.400663,0.0,0.0
2017-07-25 21:00:00+00:00,26.38608,0.0,0.0
2017-07-26 21:00:00+00:00,25.252748,0.0,0.0
2017-07-27 21:00:00+00:00,24.834002,0.0,0.0
2017-07-28 21:00:00+00:00,27.817331,0.0,0.0
2017-07-29 21:00:00+00:00,27.894417,0.0,0.0
2017-07-30 21:00:00+00:00,27.292336,0.0,0.0
2017-07-31 21:00:00+00:00,27.892336,0.0,0.0
2017-08-01 21:00:00+00:00,28.681915,0.0,0.0
2017-08-02 21:00:00+00:00,29.431915,0.0,0.0
2017-08-03 21:00:00+00:00,30.525671,0.0,0.0
2017-08-04 21:00:00+00:00,30.68817,0.0,0.0
2017-08-05 21:00:00+00:00,31.281916,0.0,0.0
2017-08-06 21:00:00+00:00,31.459,0.0,0.0
2017-08-07 21:00:00+00:00,30.734001,0.0,0.0
2017-08-08 21:00:00+00:00,30.411085,0.0,0.0
2017-08-09 21:00:00+00:00,30.26525,0.0,0.0
2017-08-10 21:00:00+00:00,30.109003,0.0,0.0
2017-08-11 21:00:00+00:00,28.746504,0.0,0.0
2017-08-12 21:00:00+00:00,25.723581,0.0,0.0
2017-08-13 21:00:00+00:00,25.323586,0.0,0.0
2017-08-14 21:00:00+00:00,26.936087,0.0,0.0
2017-08-15 21:00:00+00:00,28.756918,0.0,0.0
2017-08-16 21:00:00+00:00,28.709,0.0,0.0
2017-08-17 21:00:00+00:00,29.017332,0.0,0.0
2017-08-18 21:00:00+00:00,28.936087,0.0,0.0
2017-08-19 21:00:00+00:00,28.46108,0.0,0.0
2017-08-20 21:00:00+00:00,25.302752,1.8000001,1.8000001
2017-08-21 21:00:00+00:00,23.702751,0.0,0.0
2017-08-22 21:00:00+00:00,24.18817,0.0,0.0
2017-08-23 21:00:00+00:00,24.929834,0.0,0.0
2017-08-24 21:00:00+00:00,24.613169,0.0,0.0
2017-08-25 21:00:00+00:00,25.636086,0.0,0.0
2017-08-26 21:00:00+00:00,27.36525,0.0,0.0
2017-08-27 21:00:00+00:00,27.904837,0.0,0.0
2017-08-28 21:00:00+00:00,25.963165,5.3999996,5.3999996
2017-08-29 21:00:00+00:00,21.604836,16.500002,16.500002
2017-08-30 21:00:00+00:00,22.16525,0.0,0.0
2017-08-31 21:00:00+00:00,24.052748,0.0,0.0
2017-09-01 21:00:00+00:00,24.93817,0.0,0.0
2017-09-02 21:00:00+00:00,24.76317,2.0,2.0
2017-09-03 21:00:00+00:00,22.698584,0.0,0.0
2017-09-04 21:00:00+00:00,21.867334,0.0,0.0
2017-09-05 21:00:00+00:00,21.62567,0.0,0.0
2017-09-06 21:00:00+00:00,23.352753,0.0,0.0
2017-09-07 21:00:00+00:00,23.698587,0.0,0.0
2017-09-08 21:00:00+00:00,23.34025,4.5,4.5
2017-09-09 21:00:00+00:00,23.284002,0.0,0.0
2017-09-10 21:00:00+00:00,23.158998,0.0,0.0
2017-09-11 21:00:00+00:00,25.46942,0.3,0.3
2017-09-12 21:00:00+00:00,24.590248,0.0,0.0
2017-09-13 21:00:00+00:00,24.3965,0.0,0.0
2017-09-14 21:00:00+00:00,24.51525,0.0,0.0
2017-09-15 21:00:00+00:00,25.269417,0.0,0.0
2017-09-16 21:00:00+00:00,27.109001,0.0,0.0
2017-09-17 21:00:00+00:00,26.475664,0.0,0.0
2017-09-18 21:00:00+00:00,25.87358,0.0,0.0
2017-09-19 21:00:00+00:00,24.575668,0.0,0.0
2017-09-20 21:00:00+00:00,19.729837,0.0,0.0
2017-09-21 21:00:00+00:00,18.32775,0.0,0.0
2017-09-22 21:00:00+00:00,18.992334,0.0,0.0
2017-09-23 21:00:00+00:00,20.554834,0.0,0.0
2017-09-24 21:00:00+00:00,19.423586,3.4,3.4
2017-09-25 21:00:00+00:00,19.444418,1.9,1.9
2017-09-26 21:00:00+00:00,19.26525,3.5,3.5
2017-09-27 21:00:00+00:00,17.392336,10.100001,10.100001
2017-09-28 21:00:00+00:00,16.334,1.0,1.0
2017-09-29 21:00:00+00:00,15.538166,0.1,0.1
2017-09-30 21:00:00+00:00,16.575666,0.1,0.1
2017-10-01 21:00:00+00:00,16.509003,0.1,0.1
2017-10-02 21:00:00+00:00,17.171501,0.0,0.0
2017-10-03 21:00:00+00:00,18.52775,0.0,0.0
2017-10-04 21:00:00+00:00,19.242332,0.0,0.0
2017-10-05 21:00:00+00:00,19.62775,0.0,0.0
2017-10-06 21:00:00+00:00,14.598583,13.299999,13.299999
2017-10-07 21:00:00+00:00,13.800668,0.0,0.0
2017-10-08 21:00:00+00:00,17.006916,0.0,0.0
2017-10-09 21:00:00+00:00,16.798582,0.0,0.0
2017-10-10 21:00:00+00:00,17.279835,0.0,0.0
2017-10-11 21:00:00+00:00,17.992334,0.0,0.0
2017-10-12 21:00:00+00:00,18.834002,0.0,0.0
2017-10-13 21:00:00+00:00,18.8965,0.0,0.0
2017-10-14 21:00:00+00:00,18.923582,0.0,0.0
2017-10-15 21:00:00+00:00,19.979834,0.0,0.0
2017-10-16 21:00:00+00:00,19.494415,0.0,0.0
2017-10-17 21:00:00+00:00,20.459002,0.0,0.0
2017-10-18 21:00:00+00:00,21.092337,0.0,0.0
2017-10-19 21:00:00+00:00,20.52775,0.0,0.0
2017-10-20 21:00:00+00:00,19.950666,0.0,0.0
2017-10-21 21:00:00+00:00,19.111086,0.0,0.0
2017-10-22 21:00:00+00:00,16.488169,11.099999,11.099999
2017-10-23 21:00:00+00:00,12.684001,1.4,1.4
2017-10-24 21:00:00+00:00,14.084001,0.4,0.4
2017-10-25 21:00:00+00:00,15.315251,0.0,0.0
2017-10-26 21:00:00+00:00,16.609001,0.0,0.0
2017-10-27 21:00:00+00:00,13.019417,2.3,2.3
2017-10-28 21:00:00+00:00,12.867335,0.0,0.0
2017-10-29 21:00:00+00:00,13.386082,0.0,0.0
2017-10-30 21:00:00+00:00,10.423582,0.0,0.0
2017-10-31 21:00:00+00:00,9.452749,0.0,0.0
2017-11-01 21:00:00+00:00,12.175666,0.0,0.0
2017-11-02 21:00:00+00:00,14.452751,0.0,0.0
2017-11-03 21:00:00+00:00,12.408999,0.4,0.4
2017-11-04 21:00:00+00:00,12.817334,0.0,0.0
2017-11-05 21:00:00+00:00,12.717332,0.0,0.0
2017-11-06 21:00:00+00:00,13.06525,1.0000001,1.0000001
2017-11-07 21:00:00+00:00,13.471498,12.8,12.8
2017-11-08 21:00:00+00:00,13.046501,0.0,0.0
2017-11-09 21:00:00+00:00,13.992335,0.0,0.0
2017-11-10 21:00:00+00:00,13.304833,6.3,6.3
2017-11-11 21:00:00+00:00,14.800668,1.9000001,1.9000001
2017-11-12 21:00:00+00:00,15.331916,0.3,0.3
2017-11-13 21:00:00+00:00,14.461083,0.6,0.6
2017-11-14 21:00:00+00:00,14.369416,141.6,141.6
2017-11-15 21:00:00+00:00,13.509,112.399994,112.399994
2017-11-16 21:00:00+00:00,11.558999,59.4,59.4
2017-11-17 21:00:00+00:00,12.527749,3.4999998,3.4999998
2017-11-18 21:00:00+00:00,12.25275,0.0,0.0
2017-11-19 21:00:00+00:00,8.915249,0.1,0.1
2017-11-20 21:00:00+00:00,7.769417,0.0,0.0
2017-11-21 21:00:00+00:00,10.804833,0.0,0.0
2017-11-22 21:00:00+00:00,13.156918,0.0,0.0
2017-11-23 21:00:00+00:00,12.550666,0.0,0.0
2017-11-24 21:00:00+00:00,11.873581,0.0,0.0
2017-11-25 21:00:00+00:00,11.1965,0.1,0.1
2017-11-26 21:00:00+00:00,8.867334,19.5,19.5
2017-11-27 21:00:00+00:00,5.7652507,0.0,0.0
2017-11-28 21:00:00+00:00,6.6735826,0.0,0.0
2017-11-29 21:00:00+00:00,9.148582,1.7000002,1.7000002
2017-11-30 21:00:00+00:00,14.173585,7.9000006,7.9000006
2017-12-01 21:00:00+00:00,12.64025,22.2,22.2
2017-12-02 21:00:00+00:00,13.04025,0.3,0.3
2017-12-03 21:00:00+00:00,10.359002,0.4,0.4
2017-12-04 21:00:00+00:00,5.4881663,0.0,0.0
2017-12-05 21:00:00+00:00,6.2464986,0.0,0.0
2017-12-06 21:00:00+00:00,8.371499,0.0,0.0
2017-12-07 21:00:00+00:00,10.094418,0.0,0.0
2017-12-08 21:00:00+00:00,7.62775,0.6,0.6
2017-12-09 21:00:00+00:00,6.8881664,3.0,3.0
2017-12-10 21:00:00+00:00,6.8798327,0.0,0.0
2017-12-11 21:00:00+00:00,10.286083,0.0,0.0
2017-12-12 21:00:00+00:00,12.952751,0.0,0.0
2017-12-13 21:00:00+00:00,12.959,0.0,0.0
2017-12-14 21:00:00+00:00,12.484001,0.0,0.0
2017-12-15 21:00:00+00:00,12.940249,0.5,0.5
2017-12-16 21:00:00+00:00,9.736083,2.6999998,2.6999998
2017-12-17 21:00:00+00:00,5.217334,2.8,2.3
2017-12-18 21:00:00+00:00,2.4964998,0.0,0.0
2017-12-19 21:00:00+00:00,2.0360835,0.0,0.0
2017-12-20 21:00:00+00:00,2.7902505,0.4,0.0
2017-12-21 21:00:00+00:00,1.9402503,0.0,0.0
2017-12-22 21:00:00+00:00,3.9715002,0.0,0.0
2017-12-23 21:00:00+00:00,7.750666,0.0,0.0
2017-12-24 21:00:00+00:00,11.419415,0.0,0.0
2017-12-25 21:00:00+00:00,10.144417,0.0,0.0
2017-12-26 21:00:00+00:00,8.631916,0.0,0.0
2017-12-27 21:00:00+00:00,9.21525,2.7,2.7
2017-12-28 21:00:00+00:00,10.06525,0.1,0.1
2017-12-29 21:00:00+00:00,7.1089997,0.0,0.0
2017-12-30 21:00:00+00:00,7.0381665,0.0,0.0
2017-12-31 21:00:00+00:00,9.948585,0.0,0.0
2018-01-01 21:00:00+00:00,9.650666,0.0,0.0
2018-01-02 21:00:00+00:00,7.283999,0.7,0.7
2018-01-03 21:00:00+00:00,6.492333,0.4,0.4
2018-01-04 21:00:00+00:00,8.371499,0.0,0.0
2018-01-05 21:00:00+00:00,9.300666,0.0,0.0
2018-01-06 21:00:00+00:00,9.158999,0.0,0.0
2018-01-07 21:00:00+00:00,8.715249,0.0,0.0
2018-01-08 21:00:00+00:00,8.484,0.2,0.2
2018-01-09 21:00:00+00:00,7.781916,0.2,0.2
2018-01-10 21:00:00+00:00,8.873583,0.2,0.2
2018-01-11 21:00:00+00:00,8.7215,6.799999,6.799999
2018-01-12 21:00:00+00:00,6.540251,25.6,25.6
2018-01-13 21:00:00+00:00,5.2798333,1.3000002,1.3000002
2018-01-14 21:00:00+00:00,4.2173333,3.3999999,3.3999999
2018-01-15 21:00:00+00:00,7.2152495,0.1,0.1
2018-01-16 21:00:00+00:00,9.669417,0.6,0.6
2018-01-17 21:00:00+00:00,7.2444167,1.4000001,1.4000001
2018-01-18 21:00:00+00:00,6.3423343,0.0,0.0
2018-01-19 21:00:00+00:00,9.719417,0.0,0.0
2018-01-20 21:00:00+00:00,6.84025,0.3,0.3
2018-01-21 21:00:00+00:00,5.02775,1.0,0.9000001
2018-01-22 21:00:00+00:00,3.4235833,0.0,0.0
2018-01-23 21:00:00+00:00,2.561083,0.0,0.0
2018-01-24 21:00:00+00:00,2.9798334,0.0,0.0
2018-01-25 21:00:00+00:00,4.3194165,0.0,0.0
2018-01-26 21:00:00+00:00,5.5027504,0.0,0.0
2018-01-27 21:00:00+00:00,7.842333,0.0,0.0
2018-01-28 21:00:00+00:00,11.256917,0.0,0.0
2018-01-29 21:00:00+00:00,11.802751,0.0,0.0
2018-01-30 21:00:00+00:00,10.340249,0.0,0.0
2018-01-31 21:00:00+00:00,8.642333,0.0,0.0
2018-02-01 21:00:00+00:00,11.156917,0.6,0.6
2018-02-02 21:00:00+00:00,12.663167,2.0,2.0
2018-02-03 21:00:00+00:00,12.194417,15.099999,15.099999
2018-02-04 21:00:00+00:00,8.886083,0.0,0.0
2018-02-05 21:00:00+00:00,9.217332,0.3,0.3
2018-02-06 21:00:00+00:00,9.211083,6.2000003,6.2000003
2018-02-07 21:00:00+00:00,11.321502,2.6999998,2.6999998
2018-02-08 21:00:00+00:00,10.054832,0.0,0.0
2018-02-09 21:00:00+00:00,8.281917,28.9,28.9
2018-02-10 21:00:00+00:00,6.4902496,20.000004,19.900003
2018-02-11 21:00:00+00:00,6.6152496,2.0,2.0
2018-02-12 21:00:00+00:00,7.4631667,1.6000001,1.6000001
2018-02-13 21:00:00+00:00,8.0860815,2.2,2.2
2018-02-14 21:00:00+00:00,5.8673325,2.8999999,2.8
2018-02-15 21:00:00+00:00,7.175667,2.3,2.3
2018-02-16 21:00:00+00:00,9.229834,0.0,0.0
2018-02-17 21:00:00+00:00,8.886083,0.0,0.0
2018-02-18 21:00:00+00:00,8.148583,0.9000001,0.9000001
2018-02-19 21:00:00+00:00,7.263166,8.6,8.6
2018-02-20 21:00:00+00:00,6.936083,5.9999995,5.9999995
2018-02-21 21:00:00+00:00,8.158999,2.1000001,2.1000001
2018-02-22 21:00:00+00:00,8.613166,1.5000001,1.5000001
2018-02-23 21:00:00+00:00,7.6610827,6.3999996,6.3999996
2018-02-24 21:00:00+00:00,4.242333,10.3,0.49999997
2018-02-25 21:00:00+00:00,1.5319166,38.600002,0.0
2018-02-26 21:00:00+00:00,3.5881672,5.3,4.7
2018-02-27 21:00:00+00:00,3.6715002,1.7000002,1.7000002
2018-02-28 21:00:00+00:00,0.47775006,0.0,0.0
2018-03-01 21:00:00+00:00,5.2152505,0.6,0.6
2018-03-02 21:00:00+00:00,11.861084,0.0,0.0
2018-03-03 21:00:00+00:00,15.346501,0.1,0.1
2018-03-04 21:00:00+00:00,10.231917,2.7999995,2.7999995
2018-03-05 21:00:00+00:00,11.298583,3.1000001,3.1000001
2018-03-06 21:00:00+00:00,14.917333,0.0,0.0
2018-03-07 21:00:00+00:00,12.367332,4.9,4.9
2018-03-08 21:00:00+00:00,10.67775,0.0,0.0
2018-03-09 21:00:00+00:00,13.044415,0.0,0.0
2018-03-10 21:00:00+00:00,13.888167,0.0,0.0
2018-03-11 21:00:00+00:00,13.3256645,3.4,3.4
2018-03-12 21:00:00+00:00,13.765251,1.5999999,1.5999999
2018-03-13 21:00:00+00:00,13.152749,0.6,0.6
2018-03-14 21:00:00+00:00,11.631917,0.0,0.0
2018-03-15 21:00:00+00:00,13.684001,0.0,0.0
2018-03-16 21:00:00+00:00,15.544417,0.0,0.0
2018-03-17 21:00:00+00:00,15.169415,0.70000005,0.70000005
2018-03-18 21:00:00+00:00,11.92775,5.8999996,5.8999996
2018-03-19 21:00:00+00:00,12.677751,0.0,0.0
2018-03-20 21:00:00+00:00,12.175666,6.1000004,6.1000004
2018-03-21 21:00:00+00:00,7.623583,11.6,11.6
2018-03-22 21:00:00+00:00,6.9256654,9.500001,9.400002
2018-03-23 21:00:00+00:00,7.1131663,2.7,2.7
2018-03-24 21:00:00+00:00,7.67775,29.300001,29.300001
2018-03-25 21:00:00+00:00,10.142332,6.099999,6.099999
2018-03-26 21:00:00+00:00,11.798583,2.7,2.7
2018-03-27 21:00:00+00:00,11.042333,0.1,0.1
2018-03-28 21:00:00+00:00,11.321499,0.0,0.0
2018-03-29 21:00:00+00:00,12.431916,0.0,0.0
2018-03-30 21:00:00+00:00,12.715248,0.2,0.2
2018-03-31 21:00:00+00:00,14.111084,0.0,0.0
2018-04-01 21:00:00+00:00,12.061084,0.0,0.0
2018-04-02 21:00:00+00:00,14.484,0.0,0.0
2018-04-03 21:00:00+00:00,15.50275,0.0,0.0
2018-04-04 21:00:00+00:00,17.1715,0.1,0.1
2018-04-05 21:00:00+00:00,15.244415,1.9000001,1.9000001
2018-04-06 21:00:00+00:00,15.04025,3.7999997,3.7999997
2018-04-07 21:00:00+00:00,17.22775,0.0,0.0
2018-04-08 21:00:00+00:00,16.919415,0.0,0.0
2018-04-09 21:00:00+00:00,16.923584,0.0,0.0
2018-04-10 21:00:00+00:00,16.894415,0.0,0.0
2018-04-11 21:00:00+00:00,17.771502,0.0,0.0
2018-04-12 21:00:00+00:00,18.384,0.0,0.0
2018-04-13 21:00:00+00:00,19.642334,0.0,0.0
2018-04-14 21:00:00+00:00,18.01317,0.1,0.1
2018-04-15 21:00:00+00:00,15.36525,3.1000004,3.1000004
2018-04-16 21:00:00+00:00,17.100668,0.0,0.0
2018-04-17 21:00:00+00:00,18.613167,0.5,0.5
2018-04-18 21:00:00+00:00,19.106916,0.5,0.5
2018-04-19 21:00:00+00:00,18.431917,1.3,1.3
2018-04-20 21:00:00+00:00,16.492332,0.2,0.2
2018-04-21 21:00:00+00:00,18.146502,0.0,0.0
2018-04-22 21:00:00+00:00,20.984003,0.0,0.0
2018-04-23 21:00:00+00:00,22.169418,0.0,0.0
2018-04-24 21:00:00+00:00,21.692331,0.0,0.0
2018-04-25 21:00:00+00:00,22.296501,1.0,1.0
2018-04-26 21:00:00+00:00,22.123587,0.0,0.0
2018-04-27 21:00:00+00:00,22.02775,0.3,0.3
2018-04-28 21:00:00+00:00,20.790253,0.1,0.1
2018-04-29 21:00:00+00:00,19.477753,2.0,2.0
2018-04-30 21:00:00+00:00,21.225668,0.0,0.0
2018-05-01 21:00:00+00:00,21.400667,1.3,1.3
2018-05-02 21:00:00+00:00,19.425665,0.2,0.2
2018-05-03 21:00:00+00:00,20.840252,0.5,0.5
2018-05-04 21:00:00+00:00,21.390253,3.2,3.2
2018-05-05 21:00:00+00:00,19.442335,18.1,18.1
2018-05-06 21:00:00+00:00,19.894417,5.2,5.2
2018-05-07 21:00:00+00:00,19.846502,1.6,1.6
2018-05-08 21:00:00+00:00,19.57567,2.9,2.9
2018-05-09 21:00:00+00:00,18.263165,11.299999,11.299999
2018-05-10 21:00:00+00:00,19.45275,6.2999997,6.2999997
2018-05-11 21:00:00+00:00,19.492334,1.4000001,1.4000001
2018-05-12 21:00:00+00:00,18.921503,1.2,1.2
2018-05-13 21:00:00+00:00,19.300669,1.3,1.3
2018-05-14 21:00:00+00:00,20.929834,2.6,2.6
2018-05-15 21:00:00+00:00,22.359001,0.70000005,0.70000005
2018-05-16 21:00:00+00:00,21.988169,0.0,0.0
2018-05-17 21:00:00+00:00,20.698584,0.90000004,0.90000004
2018-05-18 21:00:00+00:00,19.511084,1.5,1.5
